person_id,frame_idx,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,pred_LightGBM,pred_SVR,pred_SVR_lt100,pred_lightgbm_best_fold,pred_light_lt100,pred_light_NB,weight_gt
franciska_a,160,53468,43525,230926,127646,122439,59890,57926,47828,45925,26812,75.8,87.1,76.7,78.3,75.6,69.7,79
franciska_a,161,53498,43487,231038,127811,122022,59950,57862,47922,46024,26797,75.8,87.0,76.6,94.9,76.2,69.7,79
franciska_a,162,53556,43497,231142,127914,121680,60042,57956,47297,46033,26819,75.8,86.7,76.3,94.5,76.2,69.7,79
franciska_a,163,53643,43605,231282,128002,121986,60244,58115,46747,46060,26826,75.8,86.8,76.2,94.9,75.6,69.7,79
franciska_a,164,53663,43702,231407,128100,122457,60106,58262,45936,46123,26854,75.8,86.7,76.1,78.3,75.6,69.7,79
franciska_a,165,53740,43721,231464,128250,122755,60208,58322,46002,46042,26927,75.8,87.0,76.3,78.3,75.6,69.7,79
franciska_a,166,53739,43760,231533,128645,121738,60156,58331,45992,46051,26948,75.8,86.7,75.9,94.7,75.6,69.7,79
franciska_a,167,53729,43826,231450,128851,121773,60142,58369,46142,46061,26940,75.8,86.9,76.0,94.7,75.6,69.7,79
franciska_a,168,53729,43865,231414,128621,121648,59940,58387,45778,46070,26903,75.8,86.6,75.8,94.7,75.6,69.7,79
franciska_a,169,53682,43825,231316,128332,123052,59954,58430,46560,46079,26933,75.8,87.4,76.6,78.3,75.6,69.8,79
franciska_a,170,53614,43718,231393,128038,123602,60049,58365,46924,46114,26954,75.8,87.7,76.9,77.6,75.6,69.8,79
franciska_a,171,53624,43757,231324,127855,124113,60078,58399,47390,46177,26911,75.8,88.1,77.3,77.5,75.6,69.8,79
franciska_a,172,53595,43708,231443,127917,123807,60141,58468,47363,46286,26854,75.8,87.9,77.1,77.6,75.6,69.8,79
franciska_a,173,53778,43776,231534,127811,123815,60348,58632,47065,46232,26869,75.8,87.9,77.0,77.6,75.6,69.7,79
franciska_a,174,53759,43807,231583,128241,122781,60642,58589,46841,46269,26898,75.8,87.6,76.6,78.3,75.6,69.7,79
franciska_a,175,53768,43710,231430,128109,122492,60509,58486,47129,46278,26955,75.8,87.5,76.6,78.3,75.6,69.7,79
franciska_a,176,53710,43692,231437,128117,120659,60431,58348,47763,46278,26934,75.8,86.9,76.2,94.5,75.7,69.7,79
franciska_a,177,53710,43692,231437,128117,120659,60431,58348,47763,46278,26934,75.8,86.9,76.2,94.5,75.7,69.7,79
franciska_a,178,53710,43692,231437,128117,120659,60431,58348,47763,46278,26934,75.8,86.9,76.2,94.5,75.7,69.7,79
franciska_a,179,53710,43592,231625,128161,124242,60293,58395,48491,46268,27070,75.8,88.7,77.7,77.5,75.3,69.8,79
franciska_a,180,53653,43555,231758,127976,123580,60322,58352,48621,46250,27034,75.8,88.4,77.5,77.6,75.6,69.7,79
franciska_a,181,53701,43526,231932,128255,122830,60431,58369,48491,46305,27013,75.8,88.1,77.2,78.3,75.6,69.7,79
franciska_a,182,53759,43720,231980,128335,122403,60346,58460,47671,46305,26955,75.8,87.7,76.8,78.3,75.6,69.7,79
franciska_a,183,53817,43817,232037,128321,122696,60286,58481,47689,46323,26997,75.8,87.9,77.0,78.3,75.6,69.7,79
franciska_a,184,53817,43836,232072,128344,123375,60509,58455,47605,46313,27004,75.8,88.2,77.2,77.6,75.3,69.7,79
franciska_a,185,53739,43807,232073,128327,122785,60445,58348,47866,46430,26990,75.8,88.0,77.1,78.3,75.6,69.7,79
franciska_a,186,53855,43805,232213,128362,121830,60590,58576,47223,46258,27019,75.8,87.4,76.5,94.9,75.6,69.7,79
franciska_a,187,53884,43883,232339,128565,122199,60488,58641,47092,46277,26990,75.8,87.6,76.6,94.9,75.6,69.7,79
franciska_a,188,53981,43864,232451,128583,123012,60587,58692,46580,46223,27091,75.8,87.9,76.7,78.3,75.3,69.7,79
franciska_a,189,54039,43980,232542,128468,122870,60758,58718,46487,46341,27099,75.8,87.9,76.6,78.3,75.3,69.7,79
franciska_a,190,53962,43884,232556,128347,122573,60786,58696,46925,46377,27127,75.8,87.8,76.7,78.3,75.3,69.7,79
franciska_a,191,53962,43787,232667,128347,122350,60684,58731,47606,46413,27070,75.8,88.0,76.8,94.9,75.3,69.7,79
franciska_a,192,53846,43797,232758,128574,122723,60691,58666,48137,46412,27062,75.8,88.4,77.2,78.3,75.3,69.7,79
franciska_a,193,53884,43941,232918,128633,122958,60684,58813,47679,46502,27134,75.8,88.5,77.2,78.3,75.3,69.7,79
franciska_a,194,53961,44077,232891,128868,122768,60758,58963,47502,46503,27306,75.8,88.5,77.1,78.3,75.3,69.7,79
franciska_a,195,53961,43991,232850,128833,123491,60794,58981,47791,46549,27479,75.8,89.0,77.5,77.6,75.3,69.7,79
franciska_a,196,53961,43972,232864,128650,122554,60843,58985,48100,46441,27594,75.8,88.7,77.3,78.3,75.3,69.7,79
franciska_a,197,53922,43981,232632,128641,122164,60879,58886,48193,46450,27573,75.8,88.5,77.2,94.9,75.3,69.7,79
